Publishing Date,City,Address,Type,Description,Price (in €),Number_Room,Number_Bedroom,Surface (in m²),Latitude,Longitude,Link,Salles d'eau,Toilettes,Surface séjour,Surface terrasse,Etage,Nbre d'étages,Exposition,Salles de bain,Vue,Environnement,Surface totale,Taxe foncière,Surface terrain,Taxe habitation
30/10/22,Fort de France,97200,Appartement,Vente appartement 4 pièces (complètement rénové) à Redoute- ,295000,4,3,95.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/227613239903125/,1,1,0.0,20.0,4,4,0,1,Mer,0,0.0,2500.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,En vente à Fort-De-France : appartement avec 4 pièces,159000,4,3,92.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/227542243060603/,1,1,33.0,0.0,1,2,0,1,0,0,0.0,0.0,400.0,0.0
30/10/22,Fort de France,97200,Appartement,[SOUS COMPROMIS] Appartement Hikari - T3 lumineux aux beaux ,173600,3,2,89.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/227114232690445/,1,1,0.0,0.0,0,0,0,0,0,0,0.0,1900.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Vente Appartement 5 pièces 166 m2 à Fort de France,345000,5,4,156.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/227142966427794/,2,2,39.0,0.0,0,2,0,1,0,0,0.0,1800.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,T1 avec piscine et jardin Les terrasses de Saint Paul Réside,195772,1,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/227142928717548/,1,1,26.0,0.0,0,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement Lumineux F4,280000,4,3,108.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/226296279636415/,0,0,0.0,0.0,0,0,0,2,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Un APPARTEMENT de type T3, d'environ 64 m², situé au 1er éta",201400,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/226281033525711/,1,0,0.0,0.0,1,3,0,0,0,Résidentiel,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement Fort De France 3 pièce(s) 57.25 m2,100000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/226224465132371/,1,0,0.0,0.0,0,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement T1 en vente à FORT DE FRANCE,65000,1,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/226154487962145/,1,0,0.0,0.0,2,2,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Programme neuf - Fort-de-France,227399,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/226154451968693/,0,0,0.0,0.0,0,4,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement T2 en vente à FORT DE FRANCE,115000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/226144584904613/,1,1,0.0,0.0,2,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Vente Appartement 1 pièce 29,57 m2 à Fort de France",109090,1,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/226144277511949/,1,1,0.0,0.0,3,4,0,0,0,0,0.0,1031.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Dpt Martinique (972), à vendre FORT DE FRANCE appartement T3",195000,3,2,87.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/226134221532750/,1,2,22.0,0.0,0,2,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Vente Appartement 4 pièces 100 m2 à Fort de France,275000,4,3,100.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/226104341145608/,2,2,0.0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"APPARTEMENT T2, TRES BELLE VUE, FORT DE FRANCE",139000,4,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/226245134725535/,1,0,0.0,0.0,2,3,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,APPARTEMENT 3 PIECES - LES HAUTS DE REDOUTE - RESIDENCE SENI,225750,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/226144752079297/,0,0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,A SAISIR T2 NEUF VUE MER,204000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/226143156359585/,1,1,25.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Grand Large,545000,4,0,88.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/225265931199710/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,FORT DE FRANCE Centre-ville: F3 avec cave,92000,3,2,55.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/225211242829497/,0,1,0.0,0.0,2,5,0,1,Ville,Urbain,0.0,1322.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Magnifique studio,69000,1,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/225442925210935/,1,1,0.0,0.0,4,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,NOUVELLE MARINA FORT DE FRANCE - NEUF : appartement 2 pièces,205000,2,0,64.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/224145629737012/,0,0,0.0,0.0,2,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement à vendre Fort-de-France,99000,1,0,31.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/224134384018690/,1,1,0.0,0.0,5,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,APPT T4 A Vendre FORT DE FRANCE Didier,632835,4,0,188.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/224107352184724/,1,0,0.0,0.0,0,0,0,2,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,BEL APPARTEMENT T 2 - FORT DE FRANCE,113000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/224620799981345/,1,1,0.0,0.0,2,0,0,0,Mer,Résidentiel,60.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,FORT DE FRANCE / Ravine Vilaine : Joli T3 avec cave et parki,194000,3,2,71.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/224642146024627/,2,2,0.0,0.0,3,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,T2 à vendre,98000,2,0,44.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/223294526661770/,1,1,0.0,0.0,3,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,T4 Fort de France,321000,4,3,92.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/223254406810629/,0,0,0.0,0.0,0,3,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,APPARTEMENT T4 Duplex A Vendre FORT DE FRANCE Didier,871500,4,0,188.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/223194107180784/,1,0,0.0,0.0,0,0,0,2,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement Fort De France 4 pièce(s) 68 m2,113400,4,3,68.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/223184391406741/,0,0,0.0,0.0,0,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,T3 à vendre,208650,3,2,100.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/223175124520705/,1,1,28.0,0.0,4,4,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Fort de France : Grand T2 tout équipé avec vue mer à vendre,229000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/223164255592306/,1,1,20.0,20.0,4,6,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,APPARTEMENT CENTRE FORT DE FRANCE,62700,2,0,38.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/223154040194840/,1,0,0.0,0.0,4,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Vente Appartement 5 pièces 110,1 m2 à Fort de France",230050,5,4,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/223842723800591/,1,2,0.0,0.0,1,4,0,1,0,0,0.0,2163.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Les terrasses de Saint Paul Résidence T3 jardin piscine (uni,448497,3,2,250.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/223541730183334/,0,2,27.0,0.0,0,2,0,2,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,T5 duplex de standing à vendre,353100,5,4,125.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/223523835640865/,2,3,26.0,29.0,0,0,O,0,Mer,Résidentiel,154.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Appartement Fort De France 3 pièce(s) 84,00 m2 C006",300000,3,2,84.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/222194474713638/,0,0,0.0,0.0,0,5,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,CLAIRIERE : Très beau T3 avec grande terrasse et VUE MER,270000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/222164449924419/,1,1,0.0,0.0,2,3,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,FORT DE FRANCE Quartier Gerbault : F2,162880,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/222124352486087/,1,1,19.0,0.0,1,5,0,0,0,0,0.0,0.0,2041.0,0.0
30/10/22,Fort de France,97200,Appartement,FORT DE FRANCE / Desrochers : Appartement T2 + cave et garag,135000,2,0,41.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/222747168724255/,1,1,0.0,0.0,2,2,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement-T4- Fort-de-France,234300,4,3,84.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/222341182121858/,1,1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,T3 neufs à l'étang z'abricot - VEFA,296000,3,2,68.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221191935375117/,2,3,28.0,28.0,0,0,SO,0,Mer,Résidentiel,96.0,1600.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Beau T4 lumineux de standing à vendre dans une petite réside,322000,4,3,94.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221191934512793/,2,0,30.0,25.0,1,2,SE,1,Mer,Résidentiel,119.0,1433.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Fort de France Quartier Etang Z'Abricot : Grand Appartement,687750,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221161520557047/,3,3,52.0,0.0,4,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Résidence PERLE D'Ô,649000,4,3,139.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221121449230242/,0,0,0.0,0.0,6,6,0,0,Mer,Urbain,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Dpt Martinique (972), à vendre FORT DE FRANCE Pour investiss",224932,5,4,123.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221643549839079/,3,3,31.0,0.0,4,7,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,FORT DE FRANCE / TERRES SAINTVILLE : APPARTEMENT T4 A RAFRAI,80000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/211124419818315/,1,1,0.0,6.0,2,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Vente Appartement 1 pièce 27,59 m2 à Fort de France",124000,1,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/211119427445824/,1,1,0.0,8.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,La Calèche,206200,2,0,41.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/211117447849458/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement Didier Fort De France 3 pièce(s) 91.90 m2,428000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/211031510274565/,1,2,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Bel Appartement,93500,1,0,38.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/211013424990065/,1,1,15.0,0.0,4,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Les terrasses de Saint Paul Résidence (unique en Martinique),256877,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/211024151881493/,1,1,21.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,T1 Les terrasses de Saint Paul Résidence de prestige en Mart,193755,1,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/211024151881490/,1,1,26.0,0.0,1,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,T1 Les terrasses de Saint Paul Résidence (unique en Martiniq,189840,1,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/211014372458112/,1,1,26.0,0.0,0,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Les terrasses de Saint Paul Résidence (unique en Martinique),425954,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/211014372458109/,2,2,27.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,FORT DE FRANCE / Ravine Vilaine : Joli T3 avec cave et parki,170000,3,2,68.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/219294249304282/,2,1,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Vente Appartement 2 pièces 42,19 m2 à Fort de France",198000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/219174432551820/,1,1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,DERNIER LOT T3 NEUF Sur MARINA de Fort de France,296000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/217314313956605/,0,0,0.0,0.0,0,7,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Exclusivité immeuble de 14 appartements Route de Didier,1300000,20,14,587.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/217222063028297/,20,14,0.0,0.0,0,3,0,0,0,Urbain,0.0,11067.0,853.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement 3 pièce(s) 72.28 m2 FORT DE FRANCE,118800,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/217134483739501/,1,1,0.0,0.0,0,7,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Résidence TOPAZE - F3 - A TITRE D'INVESTISSEMENT,149800,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/216920407626275/,1,1,0.0,0.0,1,0,SO,0,Ville,Urbain,0.0,1554.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,FORT DE FRANCE - INVESTISSEMENT LOCATIF !,75000,3,2,45.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/215124172841587/,1,1,13.0,0.0,4,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Vente appartement 4 pièces les Hauts du Port - Belle vue mer,140000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/214271911270973/,1,1,0.0,0.0,4,4,0,1,Mer,0,0.0,1890.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,FORT DE FRANCE / Etang Zabricot : Appartement T3 neuf défisc,299000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/214144299963408/,2,2,28.0,0.0,1,8,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,MARINA /FORT DE FRANCE / PROGRAMME NEUF /APPARTEMENTS DE STA,204000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/213291548594921/,1,1,0.0,0.0,0,0,0,0,Mer,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"À Fort-De-France, appartement balcon en vente pour famille a",237600,3,2,75.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/212214471148577/,1,1,0.0,0.0,3,7,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Vente appartement 4 pièces de très bon standing à DIDIER,435000,4,3,100.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/212522668295883/,2,1,0.0,0.0,1,2,0,0,Autre,0,0.0,2977.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Beau T3 refait à neuf,160000,3,2,75.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/207201849839642/,1,1,0.0,0.0,4,8,0,0,Mer,Urbain,0.0,1900.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,F2 POUR INVESTISSEMENT LOCATIF SUR FORT-DE-FRANCE,121900,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/203171138964565/,1,1,0.0,0.0,1,6,0,0,Mer,Urbain,0.0,1261.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,RESIDENCE DE STANDING,250000,3,2,70.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/202115202936413/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartements de standing - Vue mer exceptionnelle,189000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/201145319632509/,1,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartements de standing - Vue mer exceptionnelle,289000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/201145319632500/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Résidence Grand Large vue Marina Etang Z Abricot - FORT DE F,299000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/191217193984998/,1,0,0.0,0.0,0,0,0,0,Mer,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,APPARTEMENT TYPE 3 - 76 M² - FORT DE FRANCE,166000,3,2,64.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/179621369686707/,1,0,0.0,0.0,0,0,0,0,0,0,76.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,APPARTEMENT TYPE 3 - 71 M² - FORT DE FRANCE,140000,3,2,65.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/177281613200988/,1,0,0.0,0.0,0,0,0,0,Mer,Résidentiel,71.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,APPARTEMENT F4 DE 160 M² VUE MER - FORT DE FRANCE,165000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/164131558980513/,1,2,32.0,63.0,0,0,0,0,Mer,Résidentiel,160.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement F3 - Investissement locatif,75000,3,2,48.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/153176570666864/,1,0,0.0,0.0,4,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Vente appartement 4 pièces à Pointe des nègres,170000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/125182115603521/,2,0,0.0,0.0,3,3,0,0,Mer,0,0.0,0.0,0.0,0.0
28/01/23,Le François,97240,Appartement,"Petite Résidence de 4 appartements, vue dégagée campagne",268000,3,2,70.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/231284173340667/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
25/01/23,Le Robert,97231,Appartement,Vente Appartement 2 pièces,89000,2,0,44.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231254142927321/,0,0,17.0,0.0,0,3,0,0,0,0,0.0,0.0,0.0,0.0
19/01/23,Le Robert,97231,Appartement,Appartement 4 pièces (83m² Carrez) à vendre au ROBERT,155000,4,3,83.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231195348187555/,1,1,0.0,0.0,1,2,0,0,0,0,0.0,0.0,0.0,0.0
11/01/23,Le Robert,97231,Appartement,Appartement à vendre Le Robert,140000,4,3,78.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231114312570511/,2,2,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0
04/01/23,Le Robert,97231,Appartement,VENTE : appartement T4 (75 m² Carrez) au ROBERT,185000,4,3,75.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231447243200960/,0,0,0.0,0.0,0,1,0,2,0,0,0.0,0.0,0.0,0.0
19/12/22,Le Robert,97231,Appartement,GRAND STUDIO,79200,1,0,32.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221219182722985/,1,1,0.0,0.0,0,2,0,0,0,Urbain,0.0,0.0,1256.0,0.0
09/12/22,Le Robert,97231,Appartement,BEL APPARTEMENT DE 4 PIECES,160500,4,3,77.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221291792493575/,2,2,0.0,0.0,1,2,0,0,Campagne,Urbain,0.0,0.0,0.0,0.0
13/11/22,Le Robert,97231,Appartement,Appartement Le Robert 3 pièce(s) 55.75 m2 disponible en octo,165000,3,2,0.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221113808867288/,0,0,0.0,0.0,0,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Le Robert,97231,Appartement,Appartement à vendre Le Robert,175000,4,3,87.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/229204277159197/,2,2,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Le Robert,97231,Appartement,Jolie T3 au Robert,145000,3,2,66.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/226443351728708/,1,1,0.0,0.0,2,3,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Le Robert,97231,Appartement,APPARTEMENT T2 DANS UNE PETITE COPROPROPRIETE,125000,2,11,35.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/224242228870335/,1,1,14.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Le Robert,97231,Appartement,BEAU T2 VUE MER,138000,2,0,0.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/223844075001312/,1,1,0.0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Le Robert,97231,Appartement,APPARTEMENT NEUF T4 78m2 à partir de 180 548€,180548,4,3,78.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/211018132892052/,0,0,0.0,0.0,0,4,0,0,Campagne,Résidentiel,0.0,0.0,0.0,0.0
30/10/22,Le Robert,97231,Appartement,ROBERT / Clos de Mansarde : Appartement T2 tout équipé + gar,134408,2,0,45.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/215264368644466/,1,1,0.0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Le Robert,97231,Appartement,Appartement à vendre Le Robert,249000,5,4,118.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/201217567747485/,2,1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
26/01/23,La Trinité,97220,Appartement,Beau et spacieux F4 à La Trinité,345000,4,3,90.0,14.7553161,-61.02872263178628,https://www.domimmo.com/martinique/immobilier/231261845182902/,2,3,0.0,60.0,0,0,0,0,Mer,Bord de mer < 50 m,150.0,0.0,0.0,0.0
21/01/23,La Trinité,97220,Appartement,Studio de charme- Piscine- Calme- Rentabilité locative,89000,1,0,20.0,14.7553161,-61.02872263178628,https://www.domimmo.com/martinique/immobilier/229112350264984/,1,1,0.0,5.0,1,2,0,0,Mer,Résidentiel,25.0,0.0,0.0,0.0
20/01/23,La Trinité,97220,Appartement,TRINITÉ - STUDIO SURFACE TOTALE 27m2 - 77000EUR,77000,1,0,20.0,14.7553161,-61.02872263178628,https://www.domimmo.com/martinique/immobilier/231205299753304/,1,1,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0
16/01/23,La Trinité,97220,Appartement,Appartement N° 274 sis Rés. de La Baie 1 Lot Distillerie Tar,76000,1,0,0.0,14.7553161,-61.02872263178628,https://www.domimmo.com/martinique/immobilier/231164267159842/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16/01/23,La Trinité,97220,Appartement,Grand Type 1 - Vue Mer - TARTANE - TRINITÉ,80250,1,0,0.0,14.7553161,-61.02872263178628,https://www.domimmo.com/martinique/immobilier/231164267159653/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
11/01/23,La Trinité,97220,Appartement,"Vends Appt T1 meublé, Tartane, Trinité 97220",77000,1,0,25.0,14.7553161,-61.02872263178628,https://www.domimmo.com/martinique/immobilier/231114375948802/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
09/01/23,La Trinité,97220,Appartement,Vente Appartement 1 pièce,108000,1,0,37.0,14.7553161,-61.02872263178628,https://www.domimmo.com/martinique/immobilier/231940629718434/,0,0,0.0,0.0,3,3,0,0,0,0,0.0,0.0,0.0,0.0
04/01/23,La Trinité,97220,Appartement,VENTE : appartement T1 (29 m²) à LA TRINITE,108000,1,0,0.0,14.7553161,-61.02872263178628,https://www.domimmo.com/martinique/immobilier/231447243200939/,0,0,0.0,0.0,0,3,0,1,0,0,0.0,0.0,0.0,0.0
